30	Hutchinson	1227
30	Hwashin Bolt	41035
30	HYCAERO LTD	1310
30	Hyde Group	1120C
30	HyPerComp Engineering, Inc.	2517
30	iAccess Technologies	2338
30	IASC China Aerospace Clusters Pavilion	0130, 41140, 41340. 41546, 41544
30	iBase-t	2338
30	ICD Europe Ltd	41510
30	iCOMAT	1320
30	IERUS Technologies	3340
30	IGCS Defense	3545
30	IHI Corporation	2006, 2117, 2504,C123
30	Illinois Pavilion	2040
30	Impro Aerotek Europe	4812
30	IMSAR	3026
30	IMX Aerospace	3501F
30	INADET / CENALTEC	3320
30	Incheon Technopark	4931
30	Incora	C217
31	INDAERO	2121
31	Independent Forgings & Alloys Ltd	1131
31	Industrial Machine Tool, Inc.	1351
31	Industrial Metals International Limited	2512
31	INESPASA	2121
31	INFORTECORP SOLUTIONS LIMITED	4238H
31	Ingenium Aerospace	2040
31	Ingenium Technologies Corp.	2040
31	Innovaero Pty Ltd	3311
31	Inspectahire Instrument Co. Ltd	4238C
31	Institute for Aerospace Technology	1320
31	Institution of Mechanical Engineers (IMechE) Aerospace Division	PI-19, PI-20, PINN-07
31	Integra-Cast, Inc.	41060
31	Integrated Procurement Technologies (IPT)	2034
31	Integrated Technologies, Inc.	1351
31	Intelligent Energy Ltd	1120J
31	Interconnect Solutions Group	4900
31	International Digital Defense Equipment Agency (IDDEA)	1058, 1157
31	Invest in Gloucestershire	1120D
31	Invest Manchester	1310
32	Invest Northern Ireland	1321
32	Invest Selangor Berhad	0190
32	Investissement Québec International	4121
32	INVESTMENT AND PRECISION CASTINGS LTD	4740
32	Irvin GQ	1221
32	ISATI SRL	1437
32	ISOCLIMA S.P.A.	1250
32	Israel Aerospace Industries	C323, 4610
32	Italian Pavilion	1536
32	Italian Trade Agency - AGENZIA ICE	1250
32	Italiana Ponti Radio Srl	1437
32	ITP Aero	1311
32	J&M Products, Inc.	1518
32	Jabil	3941
32	Jaivel Aerospace	1320
32	JANA, Inc.	3545
32	Japan Aircraft Industrial Enhancement Co. Ltd.	2006, 2117, 2504
32	JAS Worldwide	3140
32	JAXUSA Partnership	2534
32	JEC	0860
33	Jeh Aerospace Inc.	4515
33	Jenkins Engineering Defence Systems (JEDS)	3311
33	JetZero	C333
33	Jiangsu Flying Cloud Titanium Alloy Material Co., Ltd and Jiandu Longda Superalloy Co., Ltd	41504
33	JobsOhio	1431, C603
33	Joby Aviation	B030, C631
33	JOINTEK SRL	1245
33	Joss Engineering (Barrow) Ltd	1415
33	KAI	4940
33	Kale Jet Engines	4860
33	Kallman Worldwide, Inc.	3050, C603, C604
33	Kalman Machinery (Jiaxing) Co., Ltd.	4650
33	Kamatics & RWG & GRW	4808
33	Kansas: Air Capital of the World	C326-327, 4605
33	KCC Corporation	41035
33	Kearfott Corporation	2035
33	Keighley Laboratories Ltd	1310
33	Kenard Engineering Group	1034
33	Kencoa Aerospace	2024
33	Kepplair Evolution	1360
34	KEUMYONG MACHINERY CO,. LTD.	4839
34	KGL MACHINERY&ELECCTRONIC CO., LTD	41536
34	Kineco Limited	41135
34	KMWE Aerospace B.V.	1353
34	Knight Precision Metals Limited	1028
34	KONGSBERG	2111
34	Korea Aerospace Industries Association	4834
34	Korea Conformity Laboratories	41035
34	KPC Metal Co., Ltd.	41035
34	KPMG	C133
34	KSP STEEL CO., LTD.	4931
34	Kuhmichel Abrasiv Ltd	4550
34	Kulite	41538
34	L.M.A. SpA	1235
34	L2 Aviation	C121
34	L3Harris Technologies, Inc.	2531
34	LABORMET DUE Srl	1245
34	Laga Srl	1100
34	Laser Industries Inc.	2338
34	Laser Wire Solutions	1221
35	LeanDNA	2519
35	Lebronze alloys	4030
35	LeFiell Manufacturing Company	3012
35	Leonardo SpA	B010, B012
35	Li-S Energy Limited	3311
35	Liberty Hall Capital Partners	C604
35	Liebherr-Aerospace & Transportation SAS	4918
35	Liebherr-Electronics and Drives GmbH	4918
35	LIG Defense&Aerospace	4848
35	LIMITED LIABILITY COMPANY “ODESA AIRCRAFT PLANT”	0100
35	Lincotek Surface Solutions	3937
35	Linde Advanced Material Technologies Inc.	3530
35	LOAR Group	4318
35	Localyte S.r.l.	1435
35	Lockheed Martin	4110
35	Lockheed Martin Corporation	C412, C501
35	Logic SpA	1440
35	Lombardia Aerospace Cluster	1437
35	Loop Technology	1111
35	Loos and Co., Inc.	3526E
36	LPE	1321
36	Lubeco	1355
36	Lucas Milhaupt	4038
36	Lucideon	1036
36	Lufthansa Technik Defense	3002
36	M.E.RIN S.R.L.	1250
36	MAC Aerospace Corporation	2032
36	MAC Fasteners	1355
36	Macrodyne - Dunkes	4737
36	MADES	2121
36	MAG Aerospace	2125
36	Magellan Aerospace	4123
36	MAGNA STEYR Fahrzeugtechnik GmbH & Co KG	3722,3726, 3728
36	Magnet Schultz Ltd	4721
36	MAGROUP Magnaghi Aerospace	0370
36	MAHER	4818
36	Makino Inc.	C603
36	MALAYSIA AEROSPACE INDUSTRY ASSOCIATION	0190
36	Malaysia External Trade Development Corporation (MATRADE)	0190
36	MANETmesh Technologies Munich GmbH	41521
37	Mantec Services Inc.	2040
37	Marand	4725
37	MARINE HVAC DESIGN	2121
37	Marmon Aerospace & Defense Group	4842
37	Marshall Aerospace	3321
37	Martin-Baker Aircraft Co.	1260, C109
37	Martinic Engineering	1355
37	MARVIN GROUP	2131
37	Master Fluid Solutions	41314
37	Matt Black Systems	1400
37	Maven Engineering Corporation	2518
37	Maximum Technology Corporation	3340
37	maxon Group	1053
37	Maycast-Nokes	1320
37	Mayday Manufacturing	3331
37	MB Servizi e Trasporti Srl	1435
37	MBDA	E032
37	MBDA Corporate	1230
37	McNAIR Center, University of South Carolina	2324
37	MDA SPACE	4500
38	Meadowlark Aircraft Company	2028
38	Meapforni Srl	4647
38	Mecaer Aviation Group S.p.A	1245
38	Mecaplex AG	4517
38	Meccanotecnica Umbra Spa	1145,1147
38	MED TECHNOLOGY SRL	1435
38	Melbourne Orlando International Airport	3501D
38	MELD Manufacturing Corporation	2125
38	MERLETTI SRL	1437
38	Mersen UK Teesside Ltd	1320
38	Met Office	3704
38	Metal Finishing Company	C326-327
38	Metalex	4719
38	METALWEB LTD	1310
38	Metavonics	1360
38	Metcar	0540
38	MEXICALI EDC	3320
38	Meyer Tool Inc.	3560
38	MG / GEKO / EISEMANN	41350
38	MHI	C228-230
39	Michigan Office of Defense and Aerospace Innovation	3729
39	Micro Spring and Presswork Ltd	1030
39	Micromach GmbH	4738
39	Mid-Continent Instruments and Avionics	2522
39	Mid-Mountain Materials, Inc.	1351
39	Mid-State Aerospace, Inc	4605
39	Middlesex Aerospace	1317
39	Midlands Aerospace Alliance	1320
39	Mikron Tool	4517
39	MinebeaMitsumi Aerospace	2012
39	Mini Gears	1051
39	MINIMAL	1402
39	MISHRA DHATU NIGAM LIMITED	4947
39	Missiles and Space Batteries Ltd	1016
39	Mississippi Development Authority	2130
39	Missouri Department of Economic Development	3133
39	MITSUI SEIKI KOGYO CO., LTD.	2006, 2117, 2504
39	MJ Sections Ltd	1320
39	Monogram Aerospace Fasteners	1355
39	Montana Aerospace (Asco and UAC)	1058, 1157
